date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:25	48213/48213	---M-Z	200	added ('OK')	application/javascript	etag:%22bc55-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/validation.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/validation.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-validation.html)
15:56:25	1568/1568	---M-Z	200	added ('OK')	text/css	etag:%22620-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-icheck.html)
15:56:26	1334/1334	---M-Z	200	added ('OK')	text/css	etag:%22536-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/form-icheck.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/form-icheck.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-icheck.html)
15:56:27	4931/4931	---M-Z	200	added ('OK')	application/javascript	etag:%221343-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-icheck.html)
15:56:27	3337/3337	---M-Z	200	added ('OK')	application/javascript	etag:%22d09-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-icheck.html)
15:56:27	3738/3738	---M-Z	200	added ('OK')	text/css	etag:%22e9a-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-img-cropper.html)
15:56:28	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2010:26:27%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/hospital/cropped.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/cropped.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-img-cropper.html)
15:56:28	35983/35983	---M-Z	200	added ('OK')	application/javascript	etag:%228c8f-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-img-cropper.html)
15:56:29	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2010:26:28%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-img-cropper.html)
15:56:30	812/812	---M-Z	200	added ('OK')	text/css	etag:%2232c-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-typehead.html)
15:56:30	39749/39749	---M-Z	200	added ('OK')	application/javascript	etag:%229b45-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-typehead.html)
15:56:32	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2010:26:31%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert/sweetalert.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert/sweetalert.min.12e.delayed	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-wizard.html)
15:56:32	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-583162e80698e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-xeditable.html)
15:56:41	18343/18343	---M-Z	200	added ('OK')	text/css	etag:%2247a7-5871ce15c3e11-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-summernote.html)
15:56:43	231266/231266	---M-Z	200	added ('OK')	application/javascript	etag:%2238762-583162e806d76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-xeditable.html)
15:56:45	123150/123150	---M-Z	200	added ('OK')	application/javascript	etag:%221e10e-5871ce15c41f9-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-summernote.html)
15:56:58	88370/88370	---M--	200	added ('OK')	text/html	etag:%2215932-598c90547bb03%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-basic.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/table-basic.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:57:03	127580/127580	---M--	200	added ('OK')	text/html	etag:%221f25c-598c90547c6bb%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-footable.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/table-footable.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:57:04	1802/1802	---M-Z	200	added ('OK')	text/css	etag:%2270a-583162e7f310e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-jsgrid.html)
15:57:10	24539/24539	---M-Z	200	added ('OK')	application/javascript	etag:%225fdb-583162e7f2d26-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/db.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/db.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-jsgrid.html)
15:57:11	33450/33450	---M-Z	200	added ('OK')	text/css	etag:%2282aa-583162e7f310e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid-theme.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid-theme.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-jsgrid.html)
15:57:12	350401/350401	---MCZ	200	added ('OK')	application/javascript	etag:%22558c1-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tinymce/tinymce.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tinymce/tinymce.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-tinymce.html)
15:57:13	37211/37211	---M-Z	200	added ('OK')	application/javascript	etag:%22915b-583162e7f310e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jsgrid/jsgrid.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-jsgrid.html)
15:57:14	7761/7761	---M-Z	200	added ('OK')	application/javascript	etag:%221e51-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/jsgrid-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/jsgrid-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-jsgrid.html)
15:57:15	178996/178996	---M--	200	added ('OK')	text/html	etag:%222bb34-598c90547c2d3%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:57:16	5768/5768	---M-Z	200	added ('OK')	text/css	etag:%221688-5871ce15beff1-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:29	112764/112764	---M--	200	added ('OK')	text/html	etag:%221b87c-598c90547ce8b%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-responsive.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/table-responsive.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:57:30	75/75	---M--	302	error ('Found')	text/plain	date:Fri,%2024%20Jan%202020%2010:27:29%20GMT	https://unpkg.com/tableexport.jquery.plugin/tableExport.min.js	G:/Hacakthon]/elite/unpkg.com/tableexport.jquery.plugin/tableExport.min.13a.delayed	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:32	40970/40970	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a00a-QN07kMPUHXZuYjxoQw0ageQ8Aco%22	https://unpkg.com/tableexport.jquery.plugin@1.10.14/tableExport.min.js	G:/Hacakthon]/elite/unpkg.com/tableexport.jquery.plugin@1.10.14/tableExport.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:33	58942/58942	---M-Z	200	added ('OK')	application/javascript	etag:%22e63e-5871ce15bf3d9-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:34	36028/36028	---M-Z	200	added ('OK')	application/javascript	etag:%228cbc-5871ce15beff1-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table-locale-all.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/bootstrap-table-locale-all.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:35	3068/3068	---M-Z	200	added ('OK')	application/javascript	etag:%22bfc-5871ce15bf7c1-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/extensions/export/bootstrap-table-export.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-table/dist/extensions/export/bootstrap-table-export.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:35	8096/8096	---M-Z	200	added ('OK')	application/javascript	etag:%221fa0-5871ce15c7c91-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/bootstrap-table.init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/bootstrap-table.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-bootstrap.html)
15:57:39	83060/83060	---M-Z	200	added ('OK')	application/javascript	etag:%2214474-583162e7ec3af-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-datatables-editable/jquery.dataTables.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-datatables-editable/jquery.dataTables.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-editable-table.html)
15:57:39	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2010:27:39%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables/media/js/dataTables.bootstrap.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables/media/js/dataTables.bootstrap.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-editable-table.html)
15:57:41	3752/3752	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8-583162e8007e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/mindmup-editabletable.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/mindmup-editabletable.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-editable-table.html)
15:57:48	1276/1276	---M-Z	200	added ('OK')	application/javascript	etag:%224fc-583162e8007e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/numeric-input-example.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tiny-editable/numeric-input-example.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-editable-table.html)
15:57:50	11508/11508	---M-Z	200	added ('OK')	text/css	etag:%222cf4-583162e7cfe8f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:57:51	2571/2571	---M-Z	200	added ('OK')	text/css	etag:%22a0b-583162e7cfaa7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:57:53	39359/39359	---M-Z	200	added ('OK')	text/css	etag:%2299bf-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/css-chart/css-chart.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/css-chart/css-chart.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:57:54	2288/2288	---M-Z	200	added ('OK')	text/css	etag:%228f0-583162e8a3172-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/widget-page.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/widget-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:57:56	15482/15482	---M-Z	200	added ('OK')	application/javascript	etag:%223c7a-583162e7e370f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gauge/gauge.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gauge/gauge.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:57:57	10688/10688	---M-Z	200	added ('OK')	application/javascript	etag:%2229c0-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/widget-data.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/widget-data.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
15:58:02	2217/2217	---M--	200	added ('OK')	image/jpeg	etag:%228a9-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/photoshop.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/photoshop.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:02	37255/37255	---M--	200	added ('OK')	image/jpeg	etag:%229187-583162e7afaf0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:04	2483/2483	---M--	200	added ('OK')	image/jpeg	etag:%229b3-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/sketch.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/sketch.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:06	40214/40214	---M-Z	200	added ('OK')	application/javascript	etag:%229d16-583162e7cfe8f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:07	6971/6971	---M-Z	200	added ('OK')	application/javascript	etag:%221b3b-583162e7cfe8f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:11	10327/10327	---M-Z	200	added ('OK')	application/javascript	etag:%222857-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/widget-charts.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/widget-charts.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-charts.html)
15:58:12	128251/128251	---M--	200	added ('OK')	text/html	etag:%221f4fb-598c90547f59b%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:58:16	1039/1039	---M-Z	200	added ('OK')	text/css	etag:%2240f-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/login-register-lock.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/login-register-lock.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-login.html)
15:58:23	74186/74186	---M--	200	added ('OK')	text/html	etag:%22121ca-598c9054793f3%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/layout-fix-header-sidebar.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/layout-fix-header-sidebar.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:58:27	74166/74166	---M--	200	added ('OK')	text/html	etag:%22121b6-598c9054793f3%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/layout-boxed.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/layout-boxed.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:58:31	2220/2220	---M-Z	200	added ('OK')	text/css	etag:%228ac-583162e7f7f2e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/steps.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/steps.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-register3.html)
15:58:33	16131/16131	---M--	200	added ('OK')	image/png	etag:%223f03-583162e7b1e18%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/logo-text.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/logo-text.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-login-2.html)
15:58:52	5555/5555	---M-Z	200	added ('OK')	application/javascript	etag:%2215b3-583162e7f7f2e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/jquery.easing.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/jquery.easing.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-register3.html)
15:58:52	2305/2305	---M-Z	200	added ('OK')	application/javascript	etag:%22901-583162e7f7f2e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/register-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/register-steps/register-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-register3.html)
15:58:53	9117/9117	---M-Z	200	added ('OK')	application/javascript	etag:%22239d-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/jquery.PrintArea.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/jquery.PrintArea.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-invoice.html)
15:58:54	16735/16735	---M-Z	200	added ('OK')	application/javascript	etag:%22415f-583162e7c0878-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-treeview.html)
15:58:54	15925/15925	---M-Z	200	added ('OK')	application/javascript	etag:%223e35-583162e7c0490-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-treeview.html)
15:58:56	1580/1580	---M-Z	200	added ('OK')	text/css	etag:%2262c-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/pricing-page.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/pricing-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-pricing.html)
15:58:57	106019/106019	---M--	200	added ('OK')	text/html	etag:%2219e23-598c90547af4b%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-utility-classes.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/pages-utility-classes.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:58:58	65547/65547	---M--	200	added ('OK')	text/html	etag:%221000b-598c90547a77b%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-lightbox-popup.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/pages-lightbox-popup.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
15:59:00	866/866	---M-Z	200	added ('OK')	text/css	etag:%22362-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/error-pages.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/error-pages.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-error-400.html)
15:59:02	6306/6306	---M-Z	200	added ('OK')	application/javascript	etag:%2218a2-583162e8a44fa-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/morris-data.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/morris-data.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-morris.html)
15:59:02	82070/82070	---M--	200	added ('OK')	image/jpeg	etag:%2214096-583162e7afaf0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-login.html)
15:59:02	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-583162e7f63d6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-morris.html)
15:59:03	8114/8114	---M-Z	200	added ('OK')	application/javascript	etag:%221fb2-583162e7cfaa7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-js/dist/chartist-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-chartist.html)
15:59:03	17678/17678	---M-Z	200	added ('OK')	application/javascript	etag:%22450e-583162e7d835f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/echarts/echarts-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/echarts/echarts-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-echart.html)
15:59:05	60507/60507	---M--	200	added ('OK')	text/html	etag:%22ec5b-598c9054741eb%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-chart-js.html	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/chart-chart-js.html	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/index.html)
